Age Range,Years of Experience,Industry,Job Title,Highest Level of Education Received,Country,Annual Salary,Annual Bonus,Signon Bonus,Gender
34-37,10,"Healthcare ","Recruiter ","Some College credit, no degree",USA,112000.00,25000.00,0.00,Female
34-37,6,Tech,Senior CUSAtomer Success Manager,Bachelor's Degree,USA,115000.00,25000.00,0.00,Female
34-37,4,Tech,"Senior CUSAtomer Success Manager ",Bachelor's Degree,USA,115000.00,25000.00,0.00,Female
34-37,11,Audio/Radio,Associate Director,Bachelor's Degree,USA,117500.00,25000.00,0.00,Female
34-37,10,Banking,Manager,"Some College credit, no degree",USA,119000.00,25000.00,0.00,Female
34-37,15,Insurance,Brand Strategy Manager,Master's Degree,USA,120000.00,25000.00,0.00,Female
34-37,10,Finance,Global Payroll and Benefits Manager,Associate Degree,USA,125000.00,25000.00,0.00,Female
34-37,10,Retail,Engineer,Bachelor's Degree,USA,126000.00,25000.00,0.00,Female
34-37,12,Telecommunications,Senior Marketing Manager,Bachelor's Degree,USA,130000.00,25000.00,0.00,Female
34-37,10,Fashion,Buyer,Bachelor's Degree,USA,130000.00,25000.00,0.00,Female
34-37,14,Digital marketing,"Associate director ",Bachelor's Degree,USA,153000.00,25000.00,0.00,Female
34-37,8,"Pharmaceutical ","Associate Director, patient Services ","Trade, Technical, Vocational Training",USA,155000.00,25000.00,0.00,Female
34-37,10,N/A,Director of CUSAtomer Success,Master's Degree,USA,170000.00,25000.00,0.00,Female
34-37,12,Tech,Marketing Director,Bachelor's Degree,USA,173000.00,25000.00,0.00,Female
34-37,8,Tech,Salesforce Director,Bachelor's Degree,USA,175000.00,25000.00,0.00,Female
34-37,15,"Technology ",Manager software,Bachelor's Degree,USA,182000.00,25000.00,0.00,Female
34-37,12,Marketing,SVP Media,Bachelor's Degree,USA,242000.00,25000.00,0.00,Female
34-37,10,"Entertainment marketing ",Svp,Bachelor's Degree,USA,252000.00,25000.00,0.00,Female
34-37,10,Legal,Lawyer,Doctorate Degree,USA,317000.00,25000.00,0.00,Female
34-37,12,"Retail ",Associate Creative Director,Bachelor's Degree,USA,130000.00,25000.00,0.00,Female
34-37,4,Real Estate Tech,"Senior Account Executive ",Bachelor's Degree,USA,65000.00,26000.00,0.00,Female
34-37,13,Fashion/Beauty,"Director, Creative Services",Bachelor's Degree,USA,130000.00,26000.00,0.00,Female
34-37,12,Financial Services,"Director, Communications",Bachelor's Degree,USA,160000.00,26000.00,0.00,Female
34-37,10,Legal,N/A,Professional Degree,ENGLAND,176000.00,26600.00,0.00,Female
34-37,13,Biotech,Associate Director,Bachelor's Degree,USA,135000.00,27000.00,0.00,Female
34-37,14,"Real estate development ","Senior Project Manager ",Bachelor's Degree,USA,136000.00,27200.00,0.00,Female
34-37,15,"Hospitality ",Account Executive,Bachelor's Degree,USA,65000.00,28000.00,0.00,Female
34-37,7,Energy,Real Time Power Trader,Bachelor's Degree,USA,110000.00,28500.00,0.00,Female
34-37,8,Travel,Sales,Bachelor's Degree,CANADA,45000.00,30000.00,0.00,Female
34-37,6,Technology,Sales Enablement Manager,Associate Degree,USA,75000.00,30000.00,0.00,Female
34-37,10,"Single family Reno’s ",GM,"Trade, Technical, Vocational Training",USA,80000.00,30000.00,0.00,Female
34-37,10,Fintech,Sales Manager,Master's Degree,USA,90000.00,30000.00,0.00,Female
34-37,11,structural engineering,president,Bachelor's Degree,CANADA,94000.00,30000.00,0.00,Female
34-37,15,Retail & Interior Design,"VP ",Master's Degree,USA,100000.00,30000.00,0.00,Female
34-37,15,"Project management ","Project manager ",Bachelor's Degree,USA,109000.00,30000.00,0.00,Female
34-37,12,"Telecommunications ",BUSAiness Development Manager,Bachelor's Degree,USA,110000.00,30000.00,0.00,Female
34-37,20+,"Food/hospitality ",Regional Mgr,"Some College credit, no degree",USA,110000.00,30000.00,0.00,Female
34-37,13,"Finance ","Executive assistant ",Bachelor's Degree,USA,115000.00,30000.00,0.00,Female
34-37,12,CPG,Marketing Manager,Master's Degree,USA,115000.00,30000.00,0.00,Female
34-37,4,Sales,Sales manager,Bachelor's Degree,USA,117000.00,30000.00,0.00,Female
34-37,8,"Insurance ",Claims Counsel,Doctorate Degree,USA,120000.00,30000.00,0.00,Female
34-37,8,Law,Counsel,Doctorate Degree,USA,125000.00,30000.00,0.00,Female
34-37,14,"Insurance ","Cyber underwriter ","Some College credit, no degree",CANADA,130000.00,30000.00,0.00,Female
34-37,9,"Digital marketing ","Head of digital ",Bachelor's Degree,USA,130000.00,30000.00,0.00,Female
34-37,20+,Retail,Human Resource Director,"Some College credit, no degree",USA,130000.00,30000.00,0.00,Female
34-37,11,Tech,"Sr. Manager, Client Services",Bachelor's Degree,USA,135000.00,30000.00,0.00,Female
34-37,12,Health Insurance,Director of Operations,"Some College credit, no degree",USA,147000.00,30000.00,0.00,Female
34-37,15,Startup,VP Finance,Professional Degree,CANADA,150000.00,30000.00,0.00,Female
34-37,14,Finance,"Director ",Bachelor's Degree,USA,150000.00,30000.00,0.00,Female
34-37,11,Healthcare,"VP of Operations ",Master's Degree,USA,150000.00,30000.00,0.00,Female
34-37,5,Film,Lawyer,Professional Degree,USA,150000.00,30000.00,0.00,Female
34-37,10,"Transportation ","Director of Account Management ",Bachelor's Degree,USA,150000.00,30000.00,0.00,Female
34-37,17,Real Estate,"Director of operations ",Bachelor's Degree,USA,150000.00,30000.00,0.00,Female
34-37,15,Tech,VP,Bachelor's Degree,USA,152000.00,30000.00,0.00,Female
34-37,11,Healthcare,"actuary ",Bachelor's Degree,USA,155000.00,30000.00,0.00,Female
34-37,15,IT,"IT Senior Manager ",Bachelor's Degree,USA,163000.00,30000.00,0.00,Female
34-37,15,Banking,BUSAiness Controls Manager,Bachelor's Degree,USA,180000.00,30000.00,0.00,Female
34-37,8,Law,Attorney,Professional Degree,USA,190000.00,30000.00,0.00,Female
34-37,10,Tech,Solutions architect,Bachelor's Degree,USA,193000.00,30000.00,0.00,Female
34-37,6,Recruiting,Nurse recruiter,Bachelor's Degree,USA,65000.00,30000.00,0.00,Female
34-37,15,FinTech,Sr. CUSAtomer Success Manager,Bachelor's Degree,USA,155000.00,31000.00,0.00,Female
34-37,8,Law firm,Associate,Professional Degree,USA,310000.00,31000.00,0.00,Female
34-37,12,Tech,CUSAtomer Success Manager,Bachelor's Degree,USA,140000.00,32000.00,0.00,Female
34-37,12,Healthcare,"Sr. Group Manager - Marketing ",Bachelor's Degree,USA,162000.00,32000.00,0.00,Female
34-37,10,Retail,Sales Account Manager,Bachelor's Degree,CANADA,90000.00,32000.00,0.00,Female
34-37,13,Supply Chain,Sr. IT Project Manager,Bachelor's Degree,USA,115000.00,32000.00,0.00,Female
34-37,3,N/A,N/A,"Trade, Technical, Vocational Training",USA,46000.00,32000.00,0.00,Female
34-37,8,Health Insurance,Director,Bachelor's Degree,USA,130000.00,32500.00,0.00,Female
34-37,11,Medical Equipment,"Service Coordinator ",Bachelor's Degree,USA,41995.00,32652.00,0.00,Female
34-37,12,Real Estate Management,Regional Manager,Bachelor's Degree,USA,135000.00,33750.00,0.00,Female
34-37,15,Digital marketing,"Digital marketing specialist ",Bachelor's Degree,USA,52000.00,34000.00,0.00,Female
34-37,14,N/A,N/A,Bachelor's Degree,USA,210000.00,34000.00,0.00,Female
34-37,14,Retail,"Marketing Director ",Bachelor's Degree,USA,138000.00,34500.00,0.00,Female
34-37,10,"Retail ","Specialty Leasing Manager ",Bachelor's Degree,USA,78000.00,35000.00,0.00,Female
34-37,4,Software,Partnership & BUSAiness Development Manager,Bachelor's Degree,USA,110000.00,35000.00,0.00,Female
34-37,15,"Engineering ","Sales Manager ",Bachelor's Degree,USA,116000.00,35000.00,0.00,Female
34-37,12,"Manufacturing ","Environmental Health and Safety Manager ",Bachelor's Degree,USA,120000.00,35000.00,0.00,Female
34-37,14,"Finance ",Manager,Master's Degree,USA,120000.00,35000.00,0.00,Female
34-37,13,"Marketing ","Manager ",Master's Degree,USA,137000.00,35000.00,0.00,Female
34-37,10,N/A,Executive BUSAiness Partner,Bachelor's Degree,USA,140000.00,35000.00,0.00,Female
34-37,15,"Commercial real estate ","Finance director ",Master's Degree,USA,140000.00,35000.00,0.00,Female
34-37,15,"Real Estate ","Vice President ",Bachelor's Degree,USA,150000.00,35000.00,0.00,Female
34-37,15,Manufacturing,VP,"Some College credit, no degree",CANADA,162000.00,35000.00,0.00,Female
34-37,7,pharma / research and development,Director,Doctorate Degree,USA,165000.00,35000.00,0.00,Female
34-37,8,Tech,Principal Product Designer,Bachelor's Degree,USA,165000.00,35000.00,0.00,Female
34-37,13,Med Tech,Senior Marketing Manager,Master's Degree,USA,180000.00,35000.00,0.00,Female
34-37,10,Healthcare,Director of sales,Master's Degree,USA,185000.00,35000.00,0.00,Female
34-37,15,Finance,Associate Director,Master's Degree,AUSTRALIA,176000.00,35200.00,0.00,Female
34-37,13,"Fashion ","Sales director ",Bachelor's Degree,USA,120000.00,36000.00,0.00,Female
34-37,15,Marketing,VP Marketing,Master's Degree,USA,180000.00,36000.00,0.00,Female
34-37,13,"Higher education ","Recruitment coordinator ",Master's Degree,USA,66000.00,36526.00,0.00,Female
34-37,13,Pharma,HR,Master's Degree,USA,130000.00,38000.00,0.00,Female
34-37,12,Retail,"Director, Supply Chain",Master's Degree,USA,171000.00,38000.00,0.00,Female
34-37,14,Pharmaceuticals,Finance Director,Bachelor's Degree,USA,190000.00,38000.00,0.00,Female
34-37,10,"Beauty ","Head of brand ",Bachelor's Degree,USA,190000.00,38000.00,0.00,Female
34-37,20+,Banking,Director,"Some College credit, no degree",USA,20000.00,40000.00,0.00,Female
34-37,8,IndUSAtrial Sales,Field Account Rep,Bachelor's Degree,USA,60000.00,40000.00,0.00,Female
34-37,9,Escrow and Title,Escrow Officer,"Some College credit, no degree",USA,70000.00,40000.00,0.00,Female
34-37,15,Financial Services,RFP Manager,"Trade, Technical, Vocational Training",CANADA,90000.00,40000.00,0.00,Female
34-37,10,IT,Manager of BUSAiness Development,Bachelor's Degree,USA,90000.00,40000.00,0.00,Female
34-37,13,Design,Bank Brach Designer (In HoUSAe$,Bachelor's Degree,USA,120000.00,40000.00,0.00,Female
34-37,13,Software,CUSAtomer Success Team Lead,Bachelor's Degree,USA,121000.00,40000.00,0.00,Female
34-37,15,Learning & Development,Marketing Operations,Bachelor's Degree,USA,145000.00,40000.00,0.00,Female
34-37,16,"Marketing ","Director ",Bachelor's Degree,USA,160000.00,40000.00,0.00,Female
34-37,15,Entertainment,Director,Bachelor's Degree,USA,181000.00,40000.00,0.00,Female
34-37,12,Tech/Cybersecurity,VP of demand Generation,Bachelor's Degree,USA,250000.00,40000.00,0.00,Female
34-37,8,Lawyer,"Partner ",Doctorate Degree,USA,145000.00,40000.00,0.00,Female
34-37,12,Law/Insurance,N/A,Doctorate Degree,USA,170000.00,42500.00,0.00,Female
34-37,7,Life science sales,Technical specialist,Bachelor's Degree,USA,94000.00,45000.00,0.00,Female
34-37,10,"Media ","Head of Ad and data products ",Master's Degree,AUSTRALIA,175000.00,45000.00,0.00,Female
34-37,11,"Marketing ","Head of commercial sales ",Bachelor's Degree,AUSTRALIA,195000.00,45000.00,0.00,Female
34-37,15,"Technology ","VP, Strategy & Operations",Master's Degree,USA,195000.00,45000.00,0.00,Female
34-37,6,"SaaS ","SVP CUSAtomer Experience ",Master's Degree,USA,195000.00,45000.00,0.00,Female
34-37,7,Tech,Cloud Alliance Senior Manager,Bachelor's Degree,USA,185000.00,46000.00,0.00,Female
34-37,15,Tech/Healthcare,Director,Bachelor's Degree,USA,156000.00,47000.00,0.00,Female
34-37,10,Finance Banking,Senior Officer Risk,Master's Degree,USA,190000.00,47000.00,0.00,Female
34-37,15,Online Eyewear,E-Commerce Optician,"High School Graduate, Diploma or the equivalent (e",USA,35000.00,50000.00,0.00,Female
34-37,1,Education,Recruiter,"High School Graduate, Diploma or the equivalent (e",USA,48000.00,50000.00,0.00,Female
34-37,8,Software sales,Head of bUSAiness development,Bachelor's Degree,USA,100000.00,50000.00,0.00,Female
34-37,6,Beauty,Director of Packaging and Product Development Sale,Bachelor's Degree,USA,120000.00,50000.00,0.00,Female
34-37,12,N/A,N/A,Bachelor's Degree,USA,150000.00,50000.00,0.00,Female
34-37,15,"Financial Services ",Director,Master's Degree,USA,170000.00,50000.00,0.00,Female
34-37,12,"Real estate ","Vice President ",Bachelor's Degree,USA,170000.00,50000.00,0.00,Female
34-37,13,"Brand ","Brand director ",Master's Degree,USA,176000.00,50000.00,0.00,Female
34-37,14,Consumer goods,"Director ",Bachelor's Degree,USA,185000.00,50000.00,0.00,Female
34-37,13,Legal,Attorney,Doctorate Degree,USA,200000.00,50000.00,0.00,Female
34-37,11,N/A,Senior Director of Product,Master's Degree,USA,200000.00,50000.00,0.00,Female
34-37,16,"Marketing ","VP, Client Service",Bachelor's Degree,USA,250000.00,50000.00,0.00,Female
34-37,16,"Sales- Saas ",Enterprise account executive,Master's Degree,USA,90000.00,50000.00,0.00,Female
34-37,12,Healthcare,Senior Director,Master's Degree,USA,257000.00,54000.00,0.00,Female
34-37,11,Technology,Senior Systems Engineer,Bachelor's Degree,USA,110000.00,55000.00,0.00,Female
34-37,9,Healthcare,"Territory account manager ",Bachelor's Degree,USA,108000.00,57000.00,0.00,Female
34-37,14,"Service ",VP,Bachelor's Degree,USA,115000.00,58000.00,0.00,Female
34-37,11,"Marketing ","Brand Manager ",Bachelor's Degree,USA,152000.00,58000.00,0.00,Female
34-37,12,Home Service Franchises,Marketing Manager,Bachelor's Degree,USA,197600.00,59280.00,0.00,Female
34-37,13,"Tech ","Sales ",Master's Degree,USA,75000.00,60000.00,0.00,Female
34-37,9,"Recruitment ","Talent lead ","Some College credit, no degree",CANADA,95000.00,60000.00,0.00,Female
34-37,10,"finance ",analyst,Bachelor's Degree,USA,110000.00,60000.00,0.00,Female
34-37,12,"Distribution ",Finance Manager,Bachelor's Degree,USA,133000.00,60000.00,0.00,Female
34-37,12,Commercial Real Estate,Executive Director,Bachelor's Degree,USA,141000.00,60000.00,0.00,Female
34-37,12,"Sales ",Director Partnerships,Bachelor's Degree,USA,150000.00,60000.00,0.00,Female
34-37,12,Tech Sales,"Presales manager ",Master's Degree,USA,160000.00,60000.00,0.00,Female
34-37,14,"Tech ","Director ",Master's Degree,USA,178000.00,60000.00,0.00,Female
34-37,15,Management Consulting,Senior Manager,Master's Degree,USA,210000.00,60000.00,0.00,Female
34-37,12,Supply Chain,"Senior Director ",Bachelor's Degree,USA,200000.00,60000.00,0.00,Female
34-37,15,Consulting,"Owner ",Bachelor's Degree,USA,325000.00,60000.00,0.00,Female
34-37,15,Real Estate,"Vice President, Operations",Master's Degree,USA,210000.00,63000.00,0.00,Female
34-37,6,"Telecommunications ","Sales manager ",Bachelor's Degree,USA,121000.00,65000.00,0.00,Female
34-37,8,"Manufacturing ",Sales,Bachelor's Degree,USA,125000.00,65000.00,0.00,Female
34-37,4,Sales,Med Device Rep,"Some College credit, no degree",USA,82000.00,70000.00,0.00,Female
34-37,10,Tech,Sales,Master's Degree,USA,120000.00,70000.00,0.00,Female
34-37,12,Banking,FX sales,Bachelor's Degree,AUSTRALIA,175009.00,70000.00,0.00,Female
34-37,8,Legal,Corporate Counsel,Professional Degree,USA,185000.00,70000.00,0.00,Female
34-37,15,"Energy ","VP Enterprise Risk Management ",Master's Degree,CANADA,222000.00,70000.00,0.00,Female
34-37,12,Investment Management,Portfolio Manager,Bachelor's Degree,USA,75000.00,75000.00,0.00,Female
34-37,11,Consulting,"Senior manager ",Master's Degree,USA,183000.00,75000.00,0.00,Female
34-37,13,Consulting,Senior director,Master's Degree,USA,250000.00,75000.00,0.00,Female
34-37,13,Medicare Sales,Sales executive,"Trade, Technical, Vocational Training",USA,70000.00,80000.00,0.00,Female
34-37,6,Medical sales,"Account executive ",Bachelor's Degree,USA,100000.00,80000.00,0.00,Female
34-37,11,Tech,Sr Product Manager,Bachelor's Degree,USA,185000.00,80000.00,0.00,Female
34-37,8,"Banking ","Vice President ",Master's Degree,USA,190000.00,80000.00,0.00,Female
34-37,10,Aviation,AVP,Doctorate Degree,USA,198000.00,80000.00,0.00,Female
34-37,8,Law,"Associate ",Doctorate Degree,USA,350000.00,80000.00,0.00,Female
34-37,13,Tech,Director (Executive),Bachelor's Degree,USA,238000.00,83500.00,0.00,Female
34-37,10,Sales,N/A,"Some College credit, no degree",USA,120000.00,85000.00,0.00,Female
34-37,11,Advertising Sales,Account Executive,Bachelor's Degree,USA,135000.00,85000.00,0.00,Female
34-37,16,"Financial Services ","Marketing Director ",Bachelor's Degree,"ENGLAND ",150000.00,95000.00,0.00,Female
34-37,10,Education technology,Sales,Bachelor's Degree,USA,100000.00,100000.00,0.00,Female
34-37,10,Real Estate,Land Acquisition,Bachelor's Degree,USA,215000.00,100000.00,0.00,Female
34-37,13,"Advertising ",N/A,Bachelor's Degree,USA,280000.00,100000.00,0.00,Female
34-37,12,Broadcast media,Corporate Development Manager,Master's Degree,USA,99000.00,115000.00,0.00,Female
34-37,14,Finance,Wealth Manager,Bachelor's Degree,USA,100000.00,115000.00,0.00,Female
34-37,7,"Tech sales ","Account Manager ",Bachelor's Degree,USA,110000.00,115000.00,0.00,Female
34-37,11,"Mortgage ",Regional Support Director,Associate Degree,USA,75000.00,120000.00,0.00,Female
34-37,13,Software/IT,Account manager/Sales,Bachelor's Degree,USA,130000.00,125000.00,0.00,Female
34-37,10,"Software ","Enterprise Account Executive ",Bachelor's Degree,USA,130000.00,125000.00,0.00,Female
34-37,10,"Healthcare ","VP of Data Science ",Doctorate Degree,USA,250000.00,125000.00,0.00,Female
34-37,5,CPG,"Associate Director ",Master's Degree,USA,167000.00,130000.00,0.00,Female
34-37,14,"Healthcare ","Region contract manager ",Bachelor's Degree,USA,125000.00,150000.00,0.00,Female
34-37,10,Healthcare,Chiropractor (owner),Doctorate Degree,USA,550000.00,150000.00,0.00,Female
34-37,13,"Finance ",Managing Director,Bachelor's Degree,USA,200000.00,235000.00,0.00,Female
34-37,11,Medical Tech - Cardiology,Sales,Bachelor's Degree,USA,175000.00,240000.00,0.00,Female
34-37,8,Healthcare Tech,"VP, Growth",Bachelor's Degree,USA,225000.00,350000.00,0.00,Female
34-37,9,"Social services ","Social worker ",Master's Degree,USA,68000.00,401800.00,0.00,Female
34-37,5,Office Work,Office Admin,"Some College credit, no degree",USA,27040.00,0.00,0.00,Male
34-37,6,Hospitality,Front Desk Worker,"Some College credit, no degree",USA,29120.00,0.00,0.00,Male
34-37,8,Photography,Freelance Photographer,Bachelor's Degree,USA,30000.00,0.00,0.00,Male
34-37,10,Criminal JUSAtice,Case Manager,Bachelor's Degree,USA,40000.00,0.00,0.00,Male
34-37,11,Technical support,"Supervisor ","Some College credit, no degree",USA,40500.00,0.00,0.00,Male
